"TripSetPredNo","TripSetNo","Lat","Lon","Month","Year","Sex","Mat","Length","Date","SST","Group","PropN","PredSpp"
"Dg2016_118","16S11",27.412067,-112.144933,"7",2016,"F","7",18.1,2016-07-01,29,"M_Pteropoda",0.25,"Dgigas"
"Dg2016_119","16S11",27.412067,-112.144933,"7",2016,"F","7",17.3,2016-07-01,29,"F_UnID",1,"Dgigas"
"Dg2016_120","16S11",27.412067,-112.144933,"7",2016,"F","7",19,2016-07-01,29,"F_UnID",0.25,"Dgigas"
"Dg2016_120","16S11",27.412067,-112.144933,"7",2016,"F","7",19,2016-07-01,29,"R_Crust",0.25,"Dgigas"
"Dg2016_120","16S11",27.412067,-112.144933,"7",2016,"F","7",19,2016-07-01,29,"F_Benthosema",0.25,"Dgigas"
"Dg2016_120","16S11",27.412067,-112.144933,"7",2016,"F","7",19,2016-07-01,29,"M_Pteropoda",0.25,"Dgigas"
"Dg2016_121","16S12",27.42255,-112.064433,"7",2016,"F","7",18.5,2016-07-01,29,"R_Crust",0.333333333333333,"Dgigas"
"Dg2016_121","16S12",27.42255,-112.064433,"7",2016,"F","7",18.5,2016-07-01,29,"M_Pteropoda",0.333333333333333,"Dgigas"
"Dg2016_121","16S12",27.42255,-112.064433,"7",2016,"F","7",18.5,2016-07-01,29,"F_UnID",0.333333333333333,"Dgigas"
"Dg2016_123","16S13",27.751717,-111.7849,"7",2016,"F","7",18.5,2016-07-02,30,"M_Pteropoda",0.5,"Dgigas"
"Dg2016_123","16S13",27.751717,-111.7849,"7",2016,"F","7",18.5,2016-07-02,30,"F_Vinciguerria",0.5,"Dgigas"
"Dg2016_124","16S13",27.751717,-111.7849,"7",2016,"M","7",17.9,2016-07-02,30,"R_Crust",0.333333333333333,"Dgigas"
"Dg2016_124","16S13",27.751717,-111.7849,"7",2016,"M","7",17.9,2016-07-02,30,"F_UnID",0.333333333333333,"Dgigas"
"Dg2016_124","16S13",27.751717,-111.7849,"7",2016,"M","7",17.9,2016-07-02,30,"M_Pteropoda",0.333333333333333,"Dgigas"
"Dg2016_125","16S13",27.751717,-111.7849,"7",2016,"F","7",19.3,2016-07-02,30,"F_Benthosema",0.142857142857143,"Dgigas"
"Dg2016_125","16S13",27.751717,-111.7849,"7",2016,"F","7",19.3,2016-07-02,30,"M_Pteropoda",0.285714285714286,"Dgigas"
"Dg2016_125","16S13",27.751717,-111.7849,"7",2016,"F","7",19.3,2016-07-02,30,"R_Crust",0.142857142857143,"Dgigas"
"Dg2016_125","16S13",27.751717,-111.7849,"7",2016,"F","7",19.3,2016-07-02,30,"F_UnID",0.285714285714286,"Dgigas"
"Dg2016_125","16S13",27.751717,-111.7849,"7",2016,"F","7",19.3,2016-07-02,30,"C_UnID",0.142857142857143,"Dgigas"
"Dg2016_126","16S13",27.751717,-111.7849,"7",2016,"F","6",15.4,2016-07-02,30,"R_Crust",0.25,"Dgigas"
"Dg2016_126","16S13",27.751717,-111.7849,"7",2016,"F","6",15.4,2016-07-02,30,"M_Pteropoda",0.25,"Dgigas"
"Dg2016_126","16S13",27.751717,-111.7849,"7",2016,"F","6",15.4,2016-07-02,30,"F_Triphoturus",0.25,"Dgigas"
"Dg2016_126","16S13",27.751717,-111.7849,"7",2016,"F","6",15.4,2016-07-02,30,"F_UnID",0.25,"Dgigas"
"Dg2016_127","16S13",27.751717,-111.7849,"7",2016,"F","3",13.2,2016-07-02,30,"R_Crust",0.333333333333333,"Dgigas"
"Dg2016_127","16S13",27.751717,-111.7849,"7",2016,"F","3",13.2,2016-07-02,30,"F_UnID",0.333333333333333,"Dgigas"
"Dg2016_127","16S13",27.751717,-111.7849,"7",2016,"F","3",13.2,2016-07-02,30,"M_Pteropoda",0.333333333333333,"Dgigas"
"Dg2016_128","16S13",27.751717,-111.7849,"7",2016,"F","7",21.6,2016-07-02,30,"F_Diogenichthys",0.111111111111111,"Dgigas"
"Dg2016_128","16S13",27.751717,-111.7849,"7",2016,"F","7",21.6,2016-07-02,30,"R_Crust",0.111111111111111,"Dgigas"
"Dg2016_128","16S13",27.751717,-111.7849,"7",2016,"F","7",21.6,2016-07-02,30,"F_Triphoturus",0.777777777777778,"Dgigas"
"Dg2016_129","16S13",27.751717,-111.7849,"7",2016,"F","7",19.5,2016-07-02,30,"R_Crust",0.5,"Dgigas"
"Dg2016_129","16S13",27.751717,-111.7849,"7",2016,"F","7",19.5,2016-07-02,30,"M_Pteropoda",0.5,"Dgigas"
"Dg2016_130","16S13",27.751717,-111.7849,"7",2016,"F","7",21.1,2016-07-02,30,"F_Benthosema",0.6,"Dgigas"
"Dg2016_130","16S13",27.751717,-111.7849,"7",2016,"F","7",21.1,2016-07-02,30,"M_Pteropoda",0.1,"Dgigas"
"Dg2016_130","16S13",27.751717,-111.7849,"7",2016,"F","7",21.1,2016-07-02,30,"F_Triphoturus",0.2,"Dgigas"
"Dg2016_130","16S13",27.751717,-111.7849,"7",2016,"F","7",21.1,2016-07-02,30,"R_Crust",0.1,"Dgigas"
"Dg2016_131","16S13",27.751717,-111.7849,"7",2016,"F","7",20.4,2016-07-02,30,"R_Crust",0.0909090909090909,"Dgigas"
"Dg2016_131","16S13",27.751717,-111.7849,"7",2016,"F","7",20.4,2016-07-02,30,"F_UnID",0.0909090909090909,"Dgigas"
"Dg2016_131","16S13",27.751717,-111.7849,"7",2016,"F","7",20.4,2016-07-02,30,"F_Benthosema",0.545454545454545,"Dgigas"
"Dg2016_131","16S13",27.751717,-111.7849,"7",2016,"F","7",20.4,2016-07-02,30,"M_Pteropoda",0.181818181818182,"Dgigas"
"Dg2016_131","16S13",27.751717,-111.7849,"7",2016,"F","7",20.4,2016-07-02,30,"F_Triphoturus",0.0909090909090909,"Dgigas"
"Dg2016_132","16S13",27.751717,-111.7849,"7",2016,"F","7",19.7,2016-07-02,30,"F_UnID",1,"Dgigas"
"Dg2016_133","16S13",27.751717,-111.7849,"7",2016,"F","4",15.1,2016-07-02,30,"M_Pteropoda",0.0909090909090909,"Dgigas"
"Dg2016_133","16S13",27.751717,-111.7849,"7",2016,"F","4",15.1,2016-07-02,30,"R_Crust",0.0909090909090909,"Dgigas"
"Dg2016_133","16S13",27.751717,-111.7849,"7",2016,"F","4",15.1,2016-07-02,30,"F_Triphoturus",0.454545454545455,"Dgigas"
"Dg2016_133","16S13",27.751717,-111.7849,"7",2016,"F","4",15.1,2016-07-02,30,"F_Vinciguerria",0.181818181818182,"Dgigas"
"Dg2016_133","16S13",27.751717,-111.7849,"7",2016,"F","4",15.1,2016-07-02,30,"F_UnID",0.181818181818182,"Dgigas"
"Dg2016_134","16S13",27.751717,-111.7849,"7",2016,"F","7",18.9,2016-07-02,30,"F_UnID",0.333333333333333,"Dgigas"
"Dg2016_134","16S13",27.751717,-111.7849,"7",2016,"F","7",18.9,2016-07-02,30,"R_Crust",0.333333333333333,"Dgigas"
"Dg2016_134","16S13",27.751717,-111.7849,"7",2016,"F","7",18.9,2016-07-02,30,"M_Pteropoda",0.333333333333333,"Dgigas"
"Dg2016_135","16S13",27.751717,-111.7849,"7",2016,"F","7",20,2016-07-02,30,"M_Pteropoda",0.25,"Dgigas"
"Dg2016_135","16S13",27.751717,-111.7849,"7",2016,"F","7",20,2016-07-02,30,"C_Japetella",0.25,"Dgigas"
"Dg2016_135","16S13",27.751717,-111.7849,"7",2016,"F","7",20,2016-07-02,30,"F_UnID",0.5,"Dgigas"
"Dg2016_136","16S13",27.751717,-111.7849,"7",2016,"F","7",18.5,2016-07-02,30,"F_Benthosema",0.230769230769231,"Dgigas"
"Dg2016_136","16S13",27.751717,-111.7849,"7",2016,"F","7",18.5,2016-07-02,30,"F_UnID",0.230769230769231,"Dgigas"
"Dg2016_136","16S13",27.751717,-111.7849,"7",2016,"F","7",18.5,2016-07-02,30,"M_Pteropoda",0.0769230769230769,"Dgigas"
"Dg2016_136","16S13",27.751717,-111.7849,"7",2016,"F","7",18.5,2016-07-02,30,"F_Triphoturus",0.461538461538462,"Dgigas"
"Dg2016_137","16S13",27.751717,-111.7849,"7",2016,"F","7",15.2,2016-07-02,30,"R_Crust",0.166666666666667,"Dgigas"
"Dg2016_137","16S13",27.751717,-111.7849,"7",2016,"F","7",15.2,2016-07-02,30,"F_UnID",0.333333333333333,"Dgigas"
"Dg2016_137","16S13",27.751717,-111.7849,"7",2016,"F","7",15.2,2016-07-02,30,"F_Benthosema",0.333333333333333,"Dgigas"
"Dg2016_137","16S13",27.751717,-111.7849,"7",2016,"F","7",15.2,2016-07-02,30,"M_Pteropoda",0.166666666666667,"Dgigas"
"Dg2016_138","16S13",27.751717,-111.7849,"7",2016,"F","7",20.5,2016-07-02,30,"R_Crust",0.5,"Dgigas"
"Dg2016_138","16S13",27.751717,-111.7849,"7",2016,"F","7",20.5,2016-07-02,30,"M_Pteropoda",0.5,"Dgigas"
"Dg2016_139","16S13",27.751717,-111.7849,"7",2016,"F","7",19.9,2016-07-02,30,"F_UnID",0.333333333333333,"Dgigas"
"Dg2016_139","16S13",27.751717,-111.7849,"7",2016,"F","7",19.9,2016-07-02,30,"R_Crust",0.333333333333333,"Dgigas"
"Dg2016_139","16S13",27.751717,-111.7849,"7",2016,"F","7",19.9,2016-07-02,30,"C_UnID",0.333333333333333,"Dgigas"
"Dg2016_140","16S13",27.751717,-111.7849,"7",2016,"F","7",18.1,2016-07-02,30,"C_UnID",0.166666666666667,"Dgigas"
"Dg2016_140","16S13",27.751717,-111.7849,"7",2016,"F","7",18.1,2016-07-02,30,"M_Pteropoda",0.166666666666667,"Dgigas"
"Dg2016_140","16S13",27.751717,-111.7849,"7",2016,"F","7",18.1,2016-07-02,30,"F_Benthosema",0.166666666666667,"Dgigas"
"Dg2016_140","16S13",27.751717,-111.7849,"7",2016,"F","7",18.1,2016-07-02,30,"F_Triphoturus",0.333333333333333,"Dgigas"
"Dg2016_140","16S13",27.751717,-111.7849,"7",2016,"F","7",18.1,2016-07-02,30,"F_UnID",0.166666666666667,"Dgigas"
"Dg2016_141","16S13",27.751717,-111.7849,"7",2016,"F","7",19,2016-07-02,30,"F_Benthosema",0.5,"Dgigas"
"Dg2016_141","16S13",27.751717,-111.7849,"7",2016,"F","7",19,2016-07-02,30,"R_Crust",0.125,"Dgigas"
"Dg2016_141","16S13",27.751717,-111.7849,"7",2016,"F","7",19,2016-07-02,30,"F_Triphoturus",0.125,"Dgigas"
"Dg2016_141","16S13",27.751717,-111.7849,"7",2016,"F","7",19,2016-07-02,30,"F_UnID",0.125,"Dgigas"
"Dg2016_141","16S13",27.751717,-111.7849,"7",2016,"F","7",19,2016-07-02,30,"M_Pteropoda",0.125,"Dgigas"
"Dg2016_142","16S13",27.751717,-111.7849,"7",2016,"F","6",15,2016-07-02,30,"R_Crust",0.333333333333333,"Dgigas"
"Dg2016_142","16S13",27.751717,-111.7849,"7",2016,"F","6",15,2016-07-02,30,"M_Pteropoda",0.333333333333333,"Dgigas"
"Dg2016_142","16S13",27.751717,-111.7849,"7",2016,"F","6",15,2016-07-02,30,"F_UnID",0.333333333333333,"Dgigas"
"Dg2016_143","16S13",27.751717,-111.7849,"7",2016,"F","7",20.5,2016-07-02,30,"R_Crust",1,"Dgigas"
"Dg2016_144","16S13",27.751717,-111.7849,"7",2016,"F","7",19.7,2016-07-02,30,"F_Triphoturus",0.333333333333333,"Dgigas"
"Dg2016_144","16S13",27.751717,-111.7849,"7",2016,"F","7",19.7,2016-07-02,30,"M_Pteropoda",0.333333333333333,"Dgigas"
"Dg2016_144","16S13",27.751717,-111.7849,"7",2016,"F","7",19.7,2016-07-02,30,"R_Crust",0.333333333333333,"Dgigas"
"Dg2016_145","16S13",27.751717,-111.7849,"7",2016,"F","7",20.8,2016-07-02,30,"R_Crust",1,"Dgigas"
"Dg2016_146","16S13",27.751717,-111.7849,"7",2016,"F","4",16.8,2016-07-02,30,"F_UnID",0.142857142857143,"Dgigas"
"Dg2016_146","16S13",27.751717,-111.7849,"7",2016,"F","4",16.8,2016-07-02,30,"M_Pteropoda",0.285714285714286,"Dgigas"
"Dg2016_146","16S13",27.751717,-111.7849,"7",2016,"F","4",16.8,2016-07-02,30,"F_Triphoturus",0.142857142857143,"Dgigas"
"Dg2016_146","16S13",27.751717,-111.7849,"7",2016,"F","4",16.8,2016-07-02,30,"C_UnID",0.142857142857143,"Dgigas"
"Dg2016_146","16S13",27.751717,-111.7849,"7",2016,"F","4",16.8,2016-07-02,30,"R_Crust",0.142857142857143,"Dgigas"
"Dg2016_146","16S13",27.751717,-111.7849,"7",2016,"F","4",16.8,2016-07-02,30,"F_Vinciguerria",0.142857142857143,"Dgigas"
"Dg2016_147","16S13",27.751717,-111.7849,"7",2016,"F","7",18.2,2016-07-02,30,"R_Crust",0.5,"Dgigas"
"Dg2016_147","16S13",27.751717,-111.7849,"7",2016,"F","7",18.2,2016-07-02,30,"F_UnID",0.5,"Dgigas"
"Dg2016_148","16S13",27.751717,-111.7849,"7",2016,"F","7",21.9,2016-07-02,30,"F_Benthosema",0.5,"Dgigas"
"Dg2016_148","16S13",27.751717,-111.7849,"7",2016,"F","7",21.9,2016-07-02,30,"R_Crust",0.5,"Dgigas"
"Dg2016_149","16S13",27.751717,-111.7849,"7",2016,"F","7",19.4,2016-07-02,30,"R_Crust",0.333333333333333,"Dgigas"
"Dg2016_149","16S13",27.751717,-111.7849,"7",2016,"F","7",19.4,2016-07-02,30,"M_Pteropoda",0.333333333333333,"Dgigas"
"Dg2016_149","16S13",27.751717,-111.7849,"7",2016,"F","7",19.4,2016-07-02,30,"F_UnID",0.333333333333333,"Dgigas"
"Dg2016_150","16S13",27.751717,-111.7849,"7",2016,"F","7",18.6,2016-07-02,30,"F_Benthosema",0.166666666666667,"Dgigas"
"Dg2016_150","16S13",27.751717,-111.7849,"7",2016,"F","7",18.6,2016-07-02,30,"F_Triphoturus",0.583333333333333,"Dgigas"
"Dg2016_150","16S13",27.751717,-111.7849,"7",2016,"F","7",18.6,2016-07-02,30,"R_Crust",0.0833333333333333,"Dgigas"
"Dg2016_150","16S13",27.751717,-111.7849,"7",2016,"F","7",18.6,2016-07-02,30,"F_UnID",0.166666666666667,"Dgigas"
"Dg2016_151","16S13",27.751717,-111.7849,"7",2016,"F","7",18.6,2016-07-02,30,"C_Abraliopsis",0.25,"Dgigas"
"Dg2016_151","16S13",27.751717,-111.7849,"7",2016,"F","7",18.6,2016-07-02,30,"M_Pteropoda",0.25,"Dgigas"
"Dg2016_151","16S13",27.751717,-111.7849,"7",2016,"F","7",18.6,2016-07-02,30,"F_UnID",0.25,"Dgigas"
"Dg2016_151","16S13",27.751717,-111.7849,"7",2016,"F","7",18.6,2016-07-02,30,"F_Triphoturus",0.25,"Dgigas"
"Dg2016_152","16S13",27.751717,-111.7849,"7",2016,"F","7",19.6,2016-07-02,30,"M_Pteropoda",1,"Dgigas"
"Dg2016_153","16S14",27.454567,-111.4892167,"7",2016,"F","7",17.4,2016-07-03,31,"F_UnID",0.6,"Dgigas"
"Dg2016_153","16S14",27.454567,-111.4892167,"7",2016,"F","7",17.4,2016-07-03,31,"M_Pteropoda",0.2,"Dgigas"
"Dg2016_153","16S14",27.454567,-111.4892167,"7",2016,"F","7",17.4,2016-07-03,31,"R_Crust",0.2,"Dgigas"
"Dg2016_154","16S14",27.454567,-111.4892167,"7",2016,"F","7",18.4,2016-07-03,31,"F_Benthosema",0.333333333333333,"Dgigas"
"Dg2016_154","16S14",27.454567,-111.4892167,"7",2016,"F","7",18.4,2016-07-03,31,"F_Triphoturus",0.333333333333333,"Dgigas"
"Dg2016_154","16S14",27.454567,-111.4892167,"7",2016,"F","7",18.4,2016-07-03,31,"R_Crust",0.333333333333333,"Dgigas"
"Dg2016_155","16S14",27.454567,-111.4892167,"7",2016,"F","7",16.7,2016-07-03,31,"C_UnID",0.333333333333333,"Dgigas"
"Dg2016_155","16S14",27.454567,-111.4892167,"7",2016,"F","7",16.7,2016-07-03,31,"R_Crust",0.333333333333333,"Dgigas"
"Dg2016_155","16S14",27.454567,-111.4892167,"7",2016,"F","7",16.7,2016-07-03,31,"M_Pteropoda",0.333333333333333,"Dgigas"
"Dg2016_156","16S14",27.454567,-111.4892167,"7",2016,"F","7",17.1,2016-07-03,31,"F_Diogenichthys",0.333333333333333,"Dgigas"
"Dg2016_156","16S14",27.454567,-111.4892167,"7",2016,"F","7",17.1,2016-07-03,31,"R_Crust",0.333333333333333,"Dgigas"
"Dg2016_156","16S14",27.454567,-111.4892167,"7",2016,"F","7",17.1,2016-07-03,31,"F_Vinciguerria",0.333333333333333,"Dgigas"
"Dg2016_157","16S14",27.454567,-111.4892167,"7",2016,"F","6",16.1,2016-07-03,31,"F_Triphoturus",0.5,"Dgigas"
"Dg2016_157","16S14",27.454567,-111.4892167,"7",2016,"F","6",16.1,2016-07-03,31,"F_Benthosema",0.125,"Dgigas"
"Dg2016_157","16S14",27.454567,-111.4892167,"7",2016,"F","6",16.1,2016-07-03,31,"F_UnID",0.375,"Dgigas"
"Dg2016_158","16S14",27.454567,-111.4892167,"7",2016,"F","4",16.2,2016-07-03,31,"F_UnID",0.25,"Dgigas"
"Dg2016_158","16S14",27.454567,-111.4892167,"7",2016,"F","4",16.2,2016-07-03,31,"F_Vinciguerria",0.25,"Dgigas"
"Dg2016_158","16S14",27.454567,-111.4892167,"7",2016,"F","4",16.2,2016-07-03,31,"M_Pteropoda",0.25,"Dgigas"
"Dg2016_158","16S14",27.454567,-111.4892167,"7",2016,"F","4",16.2,2016-07-03,31,"R_Crust",0.25,"Dgigas"
"Dg2016_159","16S14",27.454567,-111.4892167,"7",2016,"F","4",15.9,2016-07-03,31,"M_Pteropoda",0.25,"Dgigas"
"Dg2016_159","16S14",27.454567,-111.4892167,"7",2016,"F","4",15.9,2016-07-03,31,"R_Crust",0.25,"Dgigas"
"Dg2016_159","16S14",27.454567,-111.4892167,"7",2016,"F","4",15.9,2016-07-03,31,"F_Triphoturus",0.25,"Dgigas"
"Dg2016_159","16S14",27.454567,-111.4892167,"7",2016,"F","4",15.9,2016-07-03,31,"C_Abraliopsis",0.25,"Dgigas"
"Dg2016_160","16S14",27.454567,-111.4892167,"7",2016,"F","7",17.6,2016-07-03,31,"M_Pteropoda",0.75,"Dgigas"
"Dg2016_160","16S14",27.454567,-111.4892167,"7",2016,"F","7",17.6,2016-07-03,31,"F_UnID",0.25,"Dgigas"
"Dg2016_161","16S14",27.454567,-111.4892167,"7",2016,"F","4",15.2,2016-07-03,31,"F_Diogenichthys",0.166666666666667,"Dgigas"
"Dg2016_161","16S14",27.454567,-111.4892167,"7",2016,"F","4",15.2,2016-07-03,31,"M_Pteropoda",0.333333333333333,"Dgigas"
"Dg2016_161","16S14",27.454567,-111.4892167,"7",2016,"F","4",15.2,2016-07-03,31,"F_Vinciguerria",0.333333333333333,"Dgigas"
"Dg2016_161","16S14",27.454567,-111.4892167,"7",2016,"F","4",15.2,2016-07-03,31,"F_Triphoturus",0.166666666666667,"Dgigas"
"Dg2016_162","16S14",27.454567,-111.4892167,"7",2016,"M","6",14.9,2016-07-03,31,"F_UnID",1,"Dgigas"
"Dg2016_163","16S14",27.454567,-111.4892167,"7",2016,"F","4",15.7,2016-07-03,31,"R_Crust",0.5,"Dgigas"
"Dg2016_163","16S14",27.454567,-111.4892167,"7",2016,"F","4",15.7,2016-07-03,31,"M_Pteropoda",0.5,"Dgigas"
"Dg2016_164","16S14",27.454567,-111.4892167,"7",2016,"F","7",17.7,2016-07-03,31,"F_Triphoturus",0.166666666666667,"Dgigas"
"Dg2016_164","16S14",27.454567,-111.4892167,"7",2016,"F","7",17.7,2016-07-03,31,"C_Gonatus",0.166666666666667,"Dgigas"
"Dg2016_164","16S14",27.454567,-111.4892167,"7",2016,"F","7",17.7,2016-07-03,31,"R_Crust",0.166666666666667,"Dgigas"
"Dg2016_164","16S14",27.454567,-111.4892167,"7",2016,"F","7",17.7,2016-07-03,31,"F_Benthosema",0.166666666666667,"Dgigas"
"Dg2016_164","16S14",27.454567,-111.4892167,"7",2016,"F","7",17.7,2016-07-03,31,"F_Vinciguerria",0.333333333333333,"Dgigas"
"Dg2016_165","16S14",27.454567,-111.4892167,"7",2016,"F","3",14.5,2016-07-03,31,"M_Pteropoda",0.5,"Dgigas"
"Dg2016_165","16S14",27.454567,-111.4892167,"7",2016,"F","3",14.5,2016-07-03,31,"R_Crust",0.5,"Dgigas"
"Dg2016_166","16S14",27.454567,-111.4892167,"7",2016,"M","7",15.1,2016-07-03,31,"F_Vinciguerria",1,"Dgigas"
"Dg2016_167","16S14",27.454567,-111.4892167,"7",2016,"M","7",13.5,2016-07-03,31,"R_Crust",0.25,"Dgigas"
"Dg2016_167","16S14",27.454567,-111.4892167,"7",2016,"M","7",13.5,2016-07-03,31,"F_Vinciguerria",0.5,"Dgigas"
"Dg2016_167","16S14",27.454567,-111.4892167,"7",2016,"M","7",13.5,2016-07-03,31,"M_Pteropoda",0.25,"Dgigas"
"Dg2016_168","16S14",27.454567,-111.4892167,"7",2016,"F","3",15,2016-07-03,31,"F_Triphoturus",0.166666666666667,"Dgigas"
"Dg2016_168","16S14",27.454567,-111.4892167,"7",2016,"F","3",15,2016-07-03,31,"M_Pteropoda",0.166666666666667,"Dgigas"
"Dg2016_168","16S14",27.454567,-111.4892167,"7",2016,"F","3",15,2016-07-03,31,"R_Crust",0.166666666666667,"Dgigas"
"Dg2016_168","16S14",27.454567,-111.4892167,"7",2016,"F","3",15,2016-07-03,31,"F_Benthosema",0.333333333333333,"Dgigas"
"Dg2016_168","16S14",27.454567,-111.4892167,"7",2016,"F","3",15,2016-07-03,31,"F_UnID",0.166666666666667,"Dgigas"
"Dg2016_169","16S14",27.454567,-111.4892167,"7",2016,"F","6",16.2,2016-07-03,31,"F_UnID",0.5,"Dgigas"
"Dg2016_169","16S14",27.454567,-111.4892167,"7",2016,"F","6",16.2,2016-07-03,31,"R_Crust",0.5,"Dgigas"
"Dg2016_170","16S14",27.454567,-111.4892167,"7",2016,"F","4",17,2016-07-03,31,"R_Crust",0.333333333333333,"Dgigas"
"Dg2016_170","16S14",27.454567,-111.4892167,"7",2016,"F","4",17,2016-07-03,31,"F_UnID",0.333333333333333,"Dgigas"
"Dg2016_170","16S14",27.454567,-111.4892167,"7",2016,"F","4",17,2016-07-03,31,"M_Pteropoda",0.333333333333333,"Dgigas"
"Dg2016_171","16S14",27.454567,-111.4892167,"7",2016,"F","3",11.9,2016-07-03,31,"F_UnID",0.5,"Dgigas"
"Dg2016_171","16S14",27.454567,-111.4892167,"7",2016,"F","3",11.9,2016-07-03,31,"M_Pteropoda",0.25,"Dgigas"
"Dg2016_171","16S14",27.454567,-111.4892167,"7",2016,"F","3",11.9,2016-07-03,31,"R_Crust",0.25,"Dgigas"
"Dg2016_172","16S14",27.454567,-111.4892167,"7",2016,"F","4",15,2016-07-03,31,"F_Benthosema",0.125,"Dgigas"
"Dg2016_172","16S14",27.454567,-111.4892167,"7",2016,"F","4",15,2016-07-03,31,"R_Crust",0.5,"Dgigas"
"Dg2016_172","16S14",27.454567,-111.4892167,"7",2016,"F","4",15,2016-07-03,31,"M_Pteropoda",0.125,"Dgigas"
"Dg2016_172","16S14",27.454567,-111.4892167,"7",2016,"F","4",15,2016-07-03,31,"F_UnID",0.25,"Dgigas"
"Dg2016_173","16S14",27.454567,-111.4892167,"7",2016,"F","3",14.7,2016-07-03,31,"M_Pteropoda",0.0833333333333333,"Dgigas"
"Dg2016_173","16S14",27.454567,-111.4892167,"7",2016,"F","3",14.7,2016-07-03,31,"F_Triphoturus",0.166666666666667,"Dgigas"
"Dg2016_173","16S14",27.454567,-111.4892167,"7",2016,"F","3",14.7,2016-07-03,31,"F_Vinciguerria",0.166666666666667,"Dgigas"
"Dg2016_173","16S14",27.454567,-111.4892167,"7",2016,"F","3",14.7,2016-07-03,31,"F_Species_B",0.0833333333333333,"Dgigas"
"Dg2016_173","16S14",27.454567,-111.4892167,"7",2016,"F","3",14.7,2016-07-03,31,"F_UnID",0.25,"Dgigas"
"Dg2016_173","16S14",27.454567,-111.4892167,"7",2016,"F","3",14.7,2016-07-03,31,"R_Crust",0.25,"Dgigas"
"Dg2016_174","16S14",27.454567,-111.4892167,"7",2016,"M","7",14.1,2016-07-03,31,"F_Bregmaceros",0.166666666666667,"Dgigas"
"Dg2016_174","16S14",27.454567,-111.4892167,"7",2016,"M","7",14.1,2016-07-03,31,"F_UnID",0.166666666666667,"Dgigas"
"Dg2016_174","16S14",27.454567,-111.4892167,"7",2016,"M","7",14.1,2016-07-03,31,"R_Crust",0.166666666666667,"Dgigas"
"Dg2016_174","16S14",27.454567,-111.4892167,"7",2016,"M","7",14.1,2016-07-03,31,"M_Pteropoda",0.166666666666667,"Dgigas"
"Dg2016_174","16S14",27.454567,-111.4892167,"7",2016,"M","7",14.1,2016-07-03,31,"C_UnID",0.166666666666667,"Dgigas"
"Dg2016_174","16S14",27.454567,-111.4892167,"7",2016,"M","7",14.1,2016-07-03,31,"F_Triphoturus",0.166666666666667,"Dgigas"
"Dg2016_175","16S14",27.454567,-111.4892167,"7",2016,"F","7",16.2,2016-07-03,31,"F_UnID",1,"Dgigas"
"Dg2016_176","16S14",27.454567,-111.4892167,"7",2016,"F","7",16.5,2016-07-03,31,"F_Diogenichthys",0.181818181818182,"Dgigas"
"Dg2016_176","16S14",27.454567,-111.4892167,"7",2016,"F","7",16.5,2016-07-03,31,"R_Crust",0.0909090909090909,"Dgigas"
"Dg2016_176","16S14",27.454567,-111.4892167,"7",2016,"F","7",16.5,2016-07-03,31,"F_Vinciguerria",0.181818181818182,"Dgigas"
"Dg2016_176","16S14",27.454567,-111.4892167,"7",2016,"F","7",16.5,2016-07-03,31,"F_Bregmaceros",0.0909090909090909,"Dgigas"
"Dg2016_176","16S14",27.454567,-111.4892167,"7",2016,"F","7",16.5,2016-07-03,31,"F_Species_A",0.0909090909090909,"Dgigas"
"Dg2016_176","16S14",27.454567,-111.4892167,"7",2016,"F","7",16.5,2016-07-03,31,"C_UnID",0.0909090909090909,"Dgigas"
"Dg2016_176","16S14",27.454567,-111.4892167,"7",2016,"F","7",16.5,2016-07-03,31,"C_Pterygioteuthis",0.0909090909090909,"Dgigas"
"Dg2016_176","16S14",27.454567,-111.4892167,"7",2016,"F","7",16.5,2016-07-03,31,"F_UnID_.Myctophidae",0.181818181818182,"Dgigas"
"Dg2016_177","16S14",27.454567,-111.4892167,"7",2016,"F","4",17,2016-07-03,31,"F_Vinciguerria",0.0625,"Dgigas"
"Dg2016_177","16S14",27.454567,-111.4892167,"7",2016,"F","4",17,2016-07-03,31,"M_Pteropoda",0.3125,"Dgigas"
"Dg2016_177","16S14",27.454567,-111.4892167,"7",2016,"F","4",17,2016-07-03,31,"F_Bregmaceros",0.5625,"Dgigas"
"Dg2016_177","16S14",27.454567,-111.4892167,"7",2016,"F","4",17,2016-07-03,31,"F_Benthosema",0.0625,"Dgigas"
"Dg2016_178","16S14",27.454567,-111.4892167,"7",2016,"F","4",16,2016-07-03,31,"F_Vinciguerria",0.363636363636364,"Dgigas"
"Dg2016_178","16S14",27.454567,-111.4892167,"7",2016,"F","4",16,2016-07-03,31,"M_Pteropoda",0.0909090909090909,"Dgigas"
"Dg2016_178","16S14",27.454567,-111.4892167,"7",2016,"F","4",16,2016-07-03,31,"F_Bregmaceros",0.272727272727273,"Dgigas"
"Dg2016_178","16S14",27.454567,-111.4892167,"7",2016,"F","4",16,2016-07-03,31,"F_Triphoturus",0.0909090909090909,"Dgigas"
"Dg2016_178","16S14",27.454567,-111.4892167,"7",2016,"F","4",16,2016-07-03,31,"F_Diogenichthys",0.181818181818182,"Dgigas"
